source,Rating,ReviewText,PUBLISH_TS,organisation
tripadvisor,2 stars,"Rooms were teeny, tiny. Not very clean. Front desk agent that worked every morning was horrible. She was so rude and short tempered, everything seemed like it annoyed her. Breakfast was good, and internet service was ok, although it timed out every 20 minutes.",2012-07-24,ibis chateau-landon
tripadvisor,4 stars,"Good basic hotel close to various stations hence easy to catch metro to various places in Paris. Also hotel is close to gare du Nord eurostar station. Check in was quick and efficient. Rooms were given to us on the top floor as per our request but although we had asked for 2 rooms next to each other, we got rooms far apart although on the same floor. Rooms were small but adequate with basic facilities. Shower was good. Shower gel was provided. No kettle or fridge in room but there was a 20"" flat screen tv with only one english channel (BBC world news). Breakfast was good with plenty of choice but unfortunately no eggs. Recommended for those on budget looking for a hotel just to sleep and for the convenience of various stations.",2012-07-14,ibis chateau-landon
tripadvisor,3 stars,"The first thing people must remember (which I learned the hard way) is that there are two Ibis Gare Du Nord hotel. Both are in Rue La Fayette but on opposite ends of the road. One is about 250m away from Gare Du Nords station and the other (this hotel) is about 5mins walk from Chateau Landon metro. I ended up in the first one and after waiting 10 minutes for their ""missing"" receptionist, the guy coldly told us we went the wrong way. Not a good start if you ask me. When we finally located the correct hotel, we checked in. I was definitely happier as this Ibis was in a better location than the other Gare du Nord Ibis. It was in a quieter area and the staff were a little bit friendlier. Our room was a corner room, it was spacious enough and has airconditioning (which is a plus) and tv. The room was clean and the bed was made up. The downside? No coffee facilities or refrigerator and the shower was a tad too small. The bathroom drain is also slow thus water builds up in the floor. After tinkering with the drain cap, we managed to get it flowing better. Apart from that the room was ok, but I wished they had at least a hot water boiler for coffee and a fridge. During our stay there was a sudden fire alarm and after giving reception a call we were told it was a false alarm. Make sure you put the do not disturb sign on the door as housekeeping has a tendency to just go in without knocking. Our biggest problem with the hotel was our room key kept on being deactivated. We had to have it reactivated every time we returned to the hotel. This was quite annoying especially when you are tired from a long day of walking. Nonetheless, the hotel is nicely located with a couple of nice cafes around to choose from. There are also 2 mini markets where you can buy chips and drinks nearby. The best part is the metro nearby is on the same line as most of the tourist attractions (i.e. louve, galeries lafayette, etc). So it was really convenient. Free wifi was sufficient and was relatively easy to connect to.",2012-07-09,ibis chateau-landon
tripadvisor,2 stars,The hotel is not located in a good area also the breafast which i thought never fails with Accor hotels in India failed miserably with Ibis in paris... The crowd is just too much the hotel can handle and the room rates are not worth the cost... The door key fails every time you come back to the room and the A/C does not work ... the only choice you have is too change multiple rooms and finally get similar room and settle with it...,2012-07-09,ibis chateau-landon
tripadvisor,3 stars,Stayed here for a night in May 2012. Check-in service is fast and efficient. Room is nice and clean. Price of the room is not included breakfast but free wifi everywhere (but didn't seem to work properly). Location is close to Chateau Landon Metro Stop. Not really that close to Gare Du Nord or Gare de L'Est. Ideal for just transiting for a day. Otherwise there are other hotels in a nicer area in Paris.,2012-06-23,ibis chateau-landon
tripadvisor,3 stars,"Although the hotel is close to Gare du Nord and eurostar it is quite a way from all the main tourist areas. Metro is close and quite cheap. Rooms are quite basic but doe have TV, tea and coffee facilities in the room would be nice.",2012-06-11,ibis chateau-landon
tripadvisor,3 stars,location is worst that you say it to be near paris nord station while it isn't that near and you don't provide courtesy shuttle and you don't keep bags with you of the guests for a couple of hours and instead require payments of locker rentals for it and room sizes are very very small,2012-06-05,ibis chateau-landon
tripadvisor,4 stars,We arrived late but had the rooms available as paid for. Rooms were clean and had all amenities required. A bit spartan but as expected. The location was about 600 metres from Gare Du Nord. This is near the limit if you have 2 large suitcases. Magnetic room keys needed remagnetizing each day and that was a pain. Maybe they were just a bad batch. Overall we were impressed.,2012-06-04,ibis chateau-landon
tripadvisor,3 stars,"We stayed for 3 nights in May 2012. The first room had a clogged sink, so we changed to a second room which smelled of sewer. The third room was smaller than the other 2 but clean and warm. The breakfast (included in price) was very good. The staff was mostly friendly except for a few people who had absolutely no intention of helping out (eventhough we speak french) I recommend staying there, though the location could be better.",2012-05-28,ibis chateau-landon
tripadvisor,4 stars,"I and my wife had stayed in Ibis Gare Nord for two days. Reception was warm and helpful. Clean and quiet room, spacious bathroom, no smoking smell in non-smoking room. Walk about 5 minutes to Gare du Nord or RER station which is quite convenience. A recommended hotel for traveller.",2012-05-20,ibis chateau-landon
tripadvisor,3 stars,"I stayed here two nights while traveling for business. I chose this location because it's very close to Paris Gare du Nord where I was arriving. It is also very convenient to get to the RER to Charles de Gaulle airport. The staff was very friendly and helpful. Check-in is at 12pm, which is convenient, although when I asked if they could keep my bags until check-in, they directed me to the basement lockers that cost 3 Euro. This wasn't a problem for me because I had coins, but it could be an issue for someone who has just arrived and doesn't have currency. The room was clean but a little run down. The carpet was really shabby, but everything else was in good condition. Hotel rooms in Paris are expensive and usually quite sparse, so this is what I was expecting. The location is okay. If you need access to the north of Paris or the train station, this is a good place to stay. If you are in Paris for sightseeing, I would recommend finding a better location. Overall, this hotel is a good value for the price and I would stay here again.",2012-05-17,ibis chateau-landon
tripadvisor,3 stars,"I stayed at the Ibis Chateau Landon for 3 nights in may 2012. The location of this hotel is very good. It is roughly equidistant between Gare du Nord and Gare de l'Est. It's easy to find and there are any number of cafes and restaurants in the area. Check in was quick and efficient and I was in my room within a few minutes. Service was generally of a reasonable standard, but this is certainly not a 5 star hotel. The room was small and older style, and had something of a nasty smell to it ( a few hours with the window open fixed that). Importantly, though, it was absolutely silent and sleep quality was very good. Wifi was free and worked well, though there was an annoying need to keep logging in each time I needed to use it. Hard to argue with a free service, though. Unbelievably, you cannot leave luggage at reception after checking out, and there is a need to trek down to the sub-basement to use overpriced coin lockers instead. Really, is it that hard to offer this service to guests? Overall, this hotel does what it says on the box - cheap and cheerful and offers a well-located crash-pad in Paris.",2012-05-13,ibis chateau-landon
tripadvisor,2 stars,"It's a very basic hotel - clean, very near Gard du Nore BUT there are huge drawbacks. The hotel is HOT - the lobby, the rooms, the lifts. Sweltering in fact...and we visited at the start of May. I can only imagine what it's like in the height of summer. The rooms do have air conditioning but ours didn't work, which meant having to open the window. Being in the middle of Paris, this was noisy - but slightly better than being in a stuffy room. We paid £89 for one night - very cheap for Paris. Pay another 20 quid and I'm sure you could get something better. The left luggage lockers are great however - on the -1 floor - 2.50, 3 and 5 euros depending on the size of your case.",2012-05-13,ibis chateau-landon
tripadvisor,3 stars,"Location of this hotel is quite close to both Eurostar station and TGV station (about 5 min walk). I only stayed here one night and it was sufficient for my purposes. Cleaniness was average, no instructions on the air-conditioning made me turn on the heater instead of air-con forcing me to open the windows which was quite noisy. Only gripe was the luggage storage before check-in which cost 5 Euro and was underground in the basement locker area. No help from staff to use this & I had a big luggage. Worst of all, when i put in my 5Euros, a top locker open and there was no way I was going to be able to lift my 23kg luggage up onto it being a petite female. Tried but door slammed shut, 5 euro wasted. Complained at the service desk, who to their credit were quite sympathetic and helpful and let me store my luggage behind the counter but makes me think whether I could have done that in the first place ( as I saw other luggage also being stored there & even more when I returned later to get my luggage). Probably would stay here again given the good value for its location especially if catching the train.",2012-05-08,ibis chateau-landon
tripadvisor,3 stars,"This location worked very well for us, and wasn't far at all from Gare de L'Est. The room itself was small but clean. The only complaints were on the first day, in the middle of the afternoon, the fire alarm went off for 5+ minutes, but when we approached the front desk, they said it was nothing to worry about. Unfortunately our power went out for about 15-20 minutes, delaying our plans when we didn't have very much time at all in Paris. The cleaning staff also came in and tidied when we put up a ""do not disturb"" sign. Other than that, the breakfast buffet was amazing - crepes, breads, cheeses, yogurts, coffeehouse-style coffees, juices, cereals, fruit - and at 9 euro, definitely our best deal in Paris. If you do stay, get that breakfast!",2012-05-04,ibis chateau-landon
tripadvisor,3 stars,"IBIS PARIS CHATEAU LADRON There are several Ibis hotels near the railroad stations Gare de Nord and Gare de Est. This is one of them about midway between and north of both of them in a quiet ethnic neighborhood. Ibis hotels are part of the Accor Hotel Chain. They are utilitarian hotels popular with business people and frugal vacationers. They are typically located in convenient transport hubs in big European cities. They are clean comfortable but without frills. Almost all Ibis hotels have the same décor, fabrics and colors. There are no true closets are drawers but shelves and alcoves. The beds are large and comfortable and the bathrooms spotless but usually only with a shower. In towns where you are going to be out all day this is a perfect place to crash for the night. Breakfasts are available but usually extra. Location is the only reason of choosing one Ibis hotel in Paris over a number of others. Convenience to the train stations is the reason for choosing this one. The immediate neighborhood is not that attractive with neighborhood stores and restaurants. Gare de Nord is the main station serving Charles de Gaulle Airport (Roissy) and the terminus of the Eurostar Chunnel trains to the United Kingdom. This station is a short walk from the hotel along a fairly smooth path. Convnenient for people using the stations particularly early in the mornings or late at night.",2012-04-29,ibis chateau-landon
tripadvisor,4 stars,"The hotel is modern with nice furnished rooms. It is a bit far from the city center, but you have great connections a few steps away.",2012-04-19,ibis chateau-landon
tripadvisor,3 stars,"good clean room, shower very good. Good sound proofing form window as we had a room overlooking the main Rue. location close to RER and Metro. lovely places to eat near by.",2012-04-17,ibis chateau-landon
tripadvisor,3 stars,i asked for more soaps at the receptionist but when i get back in the afternoon after sightseeing they didn't refill the empty bottle.,2012-04-15,ibis chateau-landon
tripadvisor,1 stars,"Poor service in English funny smells in foyers upstairs, PLEASE CHECK billing on departure that correct amount is charged.",2012-04-12,ibis chateau-landon
tripadvisor,4 stars,"We wanted a hotel close to Gare du Nord due to arriving late. Don't make our mistake and not check directions first, the 5 min walk ended up 25 mins! (turn left out of station and ahead to rue de la Fayette turning left onto it and across rail lines). The hotel is modern and clean with helpful staff. Room small but more than adequate. Buffet breakfast was plentiful and what you'd expect being in Paris. Breakfast available til noon and same time for checking out. The bonus was the secure luggage lockers, €3 for the day, a godsend as our flight was 9.45pm! Overall, a great hotel in an excellent location that allows you to explore Paris via rail and metro if you want or on foot. As for previous comments re kettle in room, we didn't expect one so took a travel kettle.....sorted!",2012-04-06,ibis chateau-landon
tripadvisor,3 stars,"This hotel does exactly what it says on the tin!! Some of the staff were helpful but it was along way from friendly. The rooms were clean but very basic, not even tea/coffee making facilities in the room, two people in each room but only two towels and 1 bottle of shower gel fixed to wall, so definitely minimal (we were only staying 1 night and couldn't be bothered to ask sullen receptionist for extra towels so don't know if we would have been given extra) Ideal base for a sightseeing weekend if the only thing you want from the hotel is somewhere to sleep.",2012-04-04,ibis chateau-landon
tripadvisor,4 stars,The rooms are small but typical for a european chain. The front desk service was very helpful and the overall cleanliness of the hotel was very. As for the value it was excellent for the price and close to transportation.,2012-03-29,ibis chateau-landon
tripadvisor,3 stars,"I stayed there two nights last week, and when I arrived in my room, I noticed that the bathroom was not really clean, the tap didn't work well so sometimes you had hot water and a moment after cold. The room was clean, but there were no kettle or soap, so it looked like a cheapest hotel for tha 109€ I have paid. The buffet for the breakfast is fine but they don't have a full English breaksfast - no eggs - the food for dinner was quite nice, but they didn't have a wide range of dishes, a bit disappointed for that. Otherwise, area quite calm even when you are on street side.",2012-03-28,ibis chateau-landon
tripadvisor,4 stars,"Stayed in this Ibis during the France v England rugby weekend in March 2012. We arrived about 10pm, but staff were still there to greet us and with the post we had received and the bar provided is with a welcome refreshment. The staff were friendly and helpful - it helps, of course, that I speak French, but they were good, nevertheless. The rooms were clean and well-maintained. The area is a bit rough, but not too bad, but you shouldn't go out on your own. The hotel is a tem niute walk from the Gare du Nord and its bars and restaurants - there is no reason to go elsewhere! The reason for 4* and not 5 is the simple lack of a kettle in the rooms - we were gasping for a hot drink after a heavy night in the local bars!",2012-03-23,ibis chateau-landon
tripadvisor,3 stars,"Stayed here for 2 nights while visiting Paris to watch the rugby. I was using the hotel basically to sleep, so i did not use any of the facilities in the hotel. The hotel is walking distance from the Gare Du Nord and quite close to Gare L'est. There are numerous places to eat and drink nearby. The rooms are quite small and basic but served their job well. Had excellent nights sleep both nights. Seemed a bit pricey for what you get, but it is on a par with similar hotels in Paris. I have stayed here before and probably will stay here again.",2012-03-13,ibis chateau-landon
tripadvisor,4 stars,Conveniently situated within 7-8 minutes' walk of Gare du Nord (railway station Paris North). Reasonably priced and clean. Within a 5 minute walk of Metro station. Excellent breakfast buffet.,2012-03-03,ibis chateau-landon
tripadvisor,1 stars,"i'm french leaving in london and trust me, i know how rude french people can be, but that hotel . . . wow!!!! staff not friendly, front desk: welcome=zero no hello, or good morning , that girl that day seems a bit lost, 2 other girls were haviving a private chat the room air condi not working, when i called the front desk no one turned up to chek on the air condi, they simply told me it was not working ,that's it, so we had to sleep with the window opened ( very noisy road) , no curtain for the shower, so when I took my shower i ended up with water evry where in the bathroom VERY DANGEROUS!!!!! breakfast room was the worst: that lady had never heard the word customer service we were only allowed to seat at certain tables around the buffet, i could understand that around 11h but this took place at 9h when i left , no thank you,no see you soon, no i hope you enjoyed your stay, NOTHING if i did'nt pay before via the net ,i 'm pretty sure i could i left without paying for my room customer service is my job , trust me you dont need that much to get great results every thing is starting with smile and a genuine and carering attitude",2012-02-17,ibis chateau-landon
tripadvisor,4 stars,"I was very happy with this hotel & it's professional but friendly English-speaking staff, especially after encountering rudeness & inefficiency at the over-priced Concorde LaFayette where I stayed a month earlier. The staff here were great, willing to help me with a problem I had on the lock on my suitcase. Arriving back in Paris by train, it was great to only have a short walk from Gare Du Nord with 2 heavy suitcases. The rooms were not huge, but that's Europe. They were bigger than a lot of similarly-priced less modern hotels in Paris. It was clean & adequate for what I needed for 3 nights in Paris before returning home. Walking distance to anywhere & close to the Metro which is so easy to use. Lots of very friendly pubs & well priced restaurants & cafes in the area, & if you can find it nearby, there is the best Vietnamese cafe I have ever eaten at. People were friendly, travelling on my own at that point was great to have people in the street so eager to give directions or sit & talk to me to help me with my French & provide company. Possibly one of the freindliest areas in Paris I have ever stayed at. Good value for money. Not flash, but definitely all you need both at the hotel & in the area. I'd stay there again. If travelling by train to & from other parts of Europe, the proximity to Gare Du Nord is fantastic. Not too close. Too close to the station is very touristy, this was a short walk & the bars & cafes etc are frequented by locals, so you pay local, not tourist prices for drinks & food.",2012-02-13,ibis chateau-landon
tripadvisor,2 stars,"Describing a Ibis hotel is futile 'cos everyone knows what to expect - it is like getting in to McDonalds. This follows along same lines. Maybe a little older. Still clean. Rooms are of decent size compared to Parisian standards. Front desk staff are friendly - again by Parisian standards. They offer ""free wifi"" along with some rates. I got it. Realized it is only valid for 200MB of data transfer per 24 hours. If you are checking e-mails, this is adequate. If you plan to go online and watch stuff on youtube, etc this will last for about 5 minutes. You have to pay for a Euro 9.95 connection with unlimited download. This hotel is walking distance from Gare du Nord. So, if you have to get to the airport or the Parc de Exposicion ( main exhibition hall where they conduct shows like Maison Objet, etc), it is convenient. But it is not one of the delightful neighborhoods of Paris. And the streets around this hotel gets a little lonely at night. I had no problem but I wouldn't recommend this for a solo female traveler. Not even good eating places around. All in all, I would stay here again only if I an traveling alone and they are offering a fabulous price ( Euro 70 to 100 depending upon the season). Not worth it otherwise.",2012-02-04,ibis chateau-landon
tripadvisor,4 stars,"This hotel is well located within walking distance from the Gare du Nord. The rooms were of a quality that is typical of the Ibis brand. Things function well, the place is clean and comfortable. The free Wifi access is useful.",2012-01-31,ibis chateau-landon
tripadvisor,5 stars,"We have been very happy about this hotel, the locaton is very handy (5 min walk from metro station Chateau Landon), the room was nice and pretty big, bright and pefectly clean, nice bathroom as well. Breakfast is something amazing, you have access to a buffet with neverending food for all flavours! After such meal we could be hungry only in the afternoon :-)",2012-01-22,ibis chateau-landon
tripadvisor,5 stars,"Great hotel! Very nice reception, rooms were very clean and tidy, nice bathroom. Amazing buffet breakfast; better value than eating from out. Staff were very helpful, especially Asa, who went out of her way to provide help -extremely friendly, that made my stay an enjoyable one -would definitely return/ start using other Ibis hotels. Good location: very close to metro stations & Gare du Nord, restaurants and shops, in a quiet area.",2012-01-09,ibis chateau-landon
tripadvisor,1 stars,"The only good reference - it should be - is that the hotel is near Gare du Nord Train Terminal so if you are travelling trough this terminal it should be a good choice. The Bad thing is that is noisy outside the hotel with cars passing through all night. Besides, the rooms have not safe box inside and the worse is that in my last day in the hotel my entire Big Bag and my Shoulder Bag were stolen. The Hotel just informed that I should go to the police and authorized some purchases new bag and clothes - with my money - for future reimboursement. It was really upset. I have no way to reccomend this hotel.",2012-01-08,ibis chateau-landon
tripadvisor,5 stars,"On my quick visit to paris i tried ibis for the first time, i was extremelly happy. it was really convenient to walk and get the tube to move around paris. i would recommand it to any body visiting paris.",2012-01-01,ibis chateau-landon
tripadvisor,3 stars,"Very basic - no tea or coffee making facilities. Bed was pretty hard but the room was nice and quiet, considering how noisy the road was. Shower was a bit hot/cold and some mould on the roof. The service was great and very good rates on the baggage storage.",2011-12-19,ibis chateau-landon
tripadvisor,3 stars,"I felt the area wasn't very nice - not very many things to see and felt kind of rough after dark Although easy to connect with subway or bus, but as i was walking it was a bit off from the city centre. I took a walk to Montmartre and Sacre Coeur, that was maybe 20 minutes by foot (uphill) The hotel was clean and good, i was surprised to find two beds in my single room - that's good! Quite noisy street outside and it felt like the window in my room was open, i checked it several times but it was closed. I guess it wasn't that isolated. WiFi problem one day but other than that, the place was ok",2011-12-19,ibis chateau-landon
tripadvisor,3 stars,"The hotel is accessible and has generally clean surrounding. The best part is the walking distance to Gare Nord station that allows communication to all aprts of the city and airports. The lobby and rooms are small. Reasonably clean, though trash cans can fill up quickly and spill at times. Breakfast is available at reasonable rates, and has variety. They have a small restaurant for meals - did not try. Eating options around the place is practically nil. Street noise can disturb sleep, though not too bad. For the price and promise advertised, more was expected. Recommend with reservations.",2011-12-17,ibis chateau-landon
tripadvisor,4 stars,At the end of the day Ibis Hotels deliver what they need to at the price that one is asked to pay. This Hotel is ideally located for anyone arriving at Gare du Nord who needs to have somewhere to stay nearby at a budget price. Expect everything to be in line with the price you are being asked to pay and you won't be disappointed.,2011-11-29,ibis chateau-landon
tripadvisor,3 stars,"The location is good and well connected for the metro and Gare Du Nord. However, the room was very small and no tea/coffee in room. In fact all that the room had was a bed, TV and desk. The bathroom was fine, but the shower leaked very badly. The bed was comfortable. This hotel was fine if you want just a place to lay your head, but I think it is expensive for what it is. It was like a low-end Travellodge- however, the room was quiet (In fact I don't think I actually saw another guest for the 2 nights I was there!).",2011-11-15,ibis chateau-landon
tripadvisor,3 stars,"Stayed here for 3 nights with my other half, its clean with good hard beds and showers, everything you would expect from an IBIS although apart from sleeping I spent no time in the hotel. It took an hour from leaving Charles de Gaulle, out of Gare D'Nord its a left hand turn and a 10 minute walk at most. There are lots of places to eat around Gare D'Nord and Gare d'Est and if you leave the hotel and turn left (away from Gare D'Nord) there is a Metro station called 'Louis Blanc' a 2 minute walk away and a few places to eat and buy stuff. A very convenient place to stay, especially if you have an early flight back and then 1 hour from bed to airport isnt bad at all. Its easy to get into the centre from and the hop-on open topped buses go 5 minutes down the road and can be used as a personal taxi.",2011-11-12,ibis chateau-landon
tripadvisor,4 stars,"We booked early and got a good rate. The hotel is within walking distance of the Gare Nord and on the Metro line. Although the room was tiny, who hangs out in their hotel room in Paris? There weren't as many restaurants around as we would have liked but, again, with such a central location, we didn't have to walk far to find what we wanted. We would stay here again.",2011-11-08,ibis chateau-landon
tripadvisor,4 stars,"nice hotel, near Gare du Nord station, metro station is about 100 meters, near are few indian restaurants, caffeteria, 15 minutes walk to Montmartre and Pigalle, Moulin Rouge is near, 30 minutes to CDG airport",2011-11-03,ibis chateau-landon
tripadvisor,2 stars,"Have stayed at two Etap Hotel during the days previous. One in Paris then in Bordeaux we had expected to finish our holiday on a high. Sadly there was confusion over our long standing booking over room type and breakfast. We were offered room 203 which smelt of smoke, then 309 which was a twin and not a double as booked and ended up with 702 which was as our booking. We did get a good night sleep and were looking forward to the breakfast as the ibis menu is better than those at an Etap hotel. We could in retrospect have waited a hour and got a reasonable service, but we went in at 9am. There were quite a few seats to spare, but no cups, plates, dishes or glasses. We decided to press on to make the best of our last day. We took each a tray and serviettes and got started. After ten minutes we managed to grabs some glasses and so got some juice. Then later came some cups, but never enough for everyone, so we got a hot drink. Finally there were some clead plates and dishes, this was at leat half an hour after the start. The dishes were still hot and so water on the dispensery had to be used to cool them down and then discarded. The breakfast issue may have been down to lack of staff, lack of training or just the shortage of equipment. This is not the normal experience at an ibis hotel and one hope this hotel can change.",2011-11-02,ibis chateau-landon
tripadvisor,4 stars,"Needed somewhere to stay close to Gare du Nord as I had a heavy suitcase and didn't want to pay for unnecessary storage at the station. The hotel was only abou 500 metres from the station. I arrived at 8.30 a.m. expecting just to leave my bag with the hotel but they had a room ready for me which was really nice given that one is not normally allowed to check in till 3 p.m. Room was typical general mid-class plastic and formica but I was only there to sleep - it was clean and the bed was sleep friendly. Phone was broke but I couldn't be bothered at the time to advise the hotel reception - I'm sure they would have replaced it. Staff were very friendly and spoke passable enough English (far more passable than my less-than-passable Francais). Hotel breakfast is cheap and might be worth eating in though there are eateries near the hotel for those who want a ""local experience"". Overall, great value as I got an ultra cheap rate (about EU65).",2011-10-28,ibis chateau-landon
tripadvisor,4 stars,Over the last few years I have stayed in this hotel. It is friendly and convenient for me. It is not far from the Eurostar Terminus at the Gare du Nord. I always stay here when I am passing through Paris to and from my villa in the Var. I usually go 6 or 7 times each year.,2011-10-27,ibis chateau-landon
tripadvisor,3 stars,"Lovely hotel, convenient for stations and metro, good location and only 2 minutes walk from the Chateau Landon metro. During our stay the room we had was nice but the bathroom was very old and tatty and flooded each time we had a shower! In need of an update! The staff were very friendly and helpful. The hotel parking was good and reasonably priced. The view from our hotel window was good, we overlooked the main street which was busy but could not be heard at all in the room. Breakfast was good but the restaurant was very busy, make sure you get to breakfast early!",2011-10-26,ibis chateau-landon
tripadvisor,2 stars,"The service is not good. When my WIFi (Internet) was not working I called the reception & asked for it. But he just told to come & get another password & user id. When I came down he just replied WIFI is not working. No hospitality. Room size is very small. The soap in the wash room is of not good quality. No other things available in the hotel ( Like water, Welcome drink, tilet items). Very worst hospitality. Also when I approached reception for car parking no proper answer from the reception",2011-10-19,ibis chateau-landon
tripadvisor,4 stars,We have stayed at this hotel twice before. It is well situated near 5 metro stations and the RERB line. This visit we were disappointed in the Restaurant. Arriving late we thought we would eat in the hotel Restaurant and read the menu in the room before going to the Restaurant. At the Restaurant we were faced with a large menu at the entry. Upon ordering we were told that the Restaurant did not serve full meals on Friday and Saturday nights. There was a small notice on the door to that effect but not easily visible so we missed it. We did order from the dishes available - we were given the wrong dish which was only entree proportions but cost 12 .50 euros. When we wanted the ice-cream desert we were told by the young man serving that he did not have the key of the refrigerator! There is an excellent restaurant down the street which is opposite the hotel,2011-10-15,ibis chateau-landon
tripadvisor,3 stars,"We have just returned from a 3 night stay at this hotel. We were expecting the rooms to be basic which they are. The bed was comfortable and the bathroom clean. Enough storage for a short trip. The breakfast buffet was adequate, but over priced. But where this hotel failed miserably was the restaurant. We came back late from sightseeing and decided to eat there. The food was awful, overpriced and nasty.The waiter could not speak English so we reluctantly paid and did not spend anymore time in there.There are a lot nicer places to eat not too far away.",2011-10-12,ibis chateau-landon
tripadvisor,2 stars,"First of all we had a long early morning flight and we reached the hotel around 8:45 AM. Through our agent, we already had strongly requested for an early check-in but at the counter the response was shocking. The staff was discourteous and said they don't have any info about our early check-in. When I contacted our Agent by making long distance calls, the front desk guys realized that they have to make some arrangements. Would you believe, they let us waited for more than two more hours then gave us a room. Lot many guests checked out when we arrived and I am sure it would have taken not more than half an hour for room service to make a room for us. But they never gave a serious attempt to do something for us. Secondly, the hotel and corridors were not at all tidy and gave us an impression of a NO STAR hotel. Rooms were tiny and with NO AIR-CONDITIONING. Other than reception, the whole hotel gave us quite an ill impression of IBIS, we thought that we have made a mistake to reserve IBIS for our whole Europe tour. Breakfast was alright, rest ............",2011-10-05,ibis chateau-landon
tripadvisor,2 stars,"very expensive for a basic ibis, miserable, unhelpful reception staff and a toilet that didnt stop flushing all night!! we were too tired to complain at the time but would not stay again. Shame as we are loyal guests of accor hotels and have never had any problems with this brand or any of the others before",2011-09-28,ibis chateau-landon
tripadvisor,3 stars,"This hotel is situated a 10 minute walk away from the Gare du Nord and Gare de l'Est stations. Ideal if you have to catch a Eurostar train. On my last trip the staff were friendly and helpful, so checking-in and out was swift and painless. However, on a previous trip I was asked to produce my passport for police controls which I refused as it is no longer required and it took the intervention of the duty-manager to agree with me. The neighbourhood is not the most greatest, but I never felt threatened and it is next door to ""Little India"" where there are many good curry houses. The rooms are small, but adequate. Mine was on the top floor at the end of the corridor. The bathroom had black marks on the ceiling, but I could not tell if this was damp, or just in need of a coat of paint. Some of the tiles around the bath taps needed attention too. I had an early morning breakfast and it seemed to me that some of the food had just been brought out of a freezer without time to defrost, so tasted cold and wet. usually the standard at Ibis hotels is better then this, which is one of the reasons I use them regularly when in France. Unless you need good access to one of the stations, I would seriously consider using one of the other hotels in the Ibis chain while in Paris. The hotel is adequate and if booked early is good value, but it could do with refurbishment.",2011-09-22,ibis chateau-landon
tripadvisor,1 stars,"I don't mind charming, down at the heels hotels. I can handle a small room. But the Ibis Gare du Nord was a dump, in a less than desirable area - and for all these negatives, the room rate was only 16 Euros less than my stay the week earlier at a very charming hotel, in a great area, Grand Hotel ds Balcones. I could write a list of the negatives, but why bore you. Stay elsewhere.",2011-09-21,ibis chateau-landon
tripadvisor,3 stars,"I have stayed at different Ibis hotels over the years and it always astonishes me at the quality of service and standards of hospitality. This hotel is no different. Everything worked well. The staff was helpful whenever needed. However one thing which I didnt like was the carpets in the room, they need to be replaced. And the other small thing is the compared to other Ibis hotels in Paris, this one is a fair bit away from the closest metro and RER stations. All in all otherwise the stay was good value for money.",2011-09-18,ibis chateau-landon
tripadvisor,3 stars,Front of house staff - excellent. Also the waiter in the Restaurant who recommended a restaurant on the Saturday evening as the hotel restaurant was only serving snacks. Little more care could have been taken with the cleaning in the bathroom: around the flush push button to the toilet was very dirty. The room overnight was very noisy - lots of talking into the early hours - and vehicles passing by. Breakfast was good for what was available at the price.,2011-08-31,ibis chateau-landon
tripadvisor,4 stars,Clean and quiet room.Very good value for the money.Location is excellent since you can take the train from Gare du Nord direct to the airport CDG.I recommend this hotel to anyone who prefers to spend the money on other things than a hotel room in Paris.I will be going back to this hotel in the future.,2011-08-30,ibis chateau-landon
tripadvisor,4 stars,"Convenient for Gare du Nord and Gare de L'Est. Functional. Breakfast buffet OK. My room for the one night (723) was very cramped - you could hardly move either side of the large double bed. Would have preferred a fitted shower rather than step in a bath, but all bathroom fittings OK.",2011-08-09,ibis chateau-landon
tripadvisor,1 stars,"pls stay away from this hotel which is pretty close to the Paris main station.Lousy and indifferent staff,limited TV,limited or no internet services.on the whole very lousy service.even though it is very conveniently located,the quality of service and the attitude of the staff is a major sore point as they are in no mood to listen and understand.",2011-07-26,ibis chateau-landon
tripadvisor,3 stars,"Staff English not very good. Location very good. Room small but clean. Like all French hotels, needs fridge & coffee makings in room. Air cond not brilliant. Typical European bathroom, caters only for malnourished pigmies but bigger than some.",2011-07-22,ibis chateau-landon
tripadvisor,4 stars,My only criticism is that more publicity could be given to the fact that the same company has two different hotels called Paris Gare du Nord on the same street (and obviously I went in the wrong one first),2011-07-22,ibis chateau-landon
tripadvisor,3 stars,"The hotel is about a 12 minute walk from gare du mord - where the Eurostar stops. There's also a bus that can take you, and there are couple metro stations nearby. The rooms are basic, functional and clean.One downer was breakfast. Usually breakfast at the ibis is one the highlights of a stay there. Here the breakfast room felt a bit sketchy and the buffet table was pretty much empty - we'd arrived 45mins before breakfast was over. But we paid 120 dollars a night, and that's very reasonable for this area.",2011-07-17,ibis chateau-landon
tripadvisor,2 stars,"I have chosen the hotel as it was close to the railway station and i had to travel by train. I was really dissapointed about the quality of this hotel compared to the other ibis i have stayed at. The rooms are very small and have a bad smell, the breakfast was rather poor. The signalage of how to get to the hotel is missing as well.",2011-07-08,ibis chateau-landon
